OID,PID
21265,3795
21265,821
21265,340
21265,2429
21266,1323
21266,1323
21266,640
21266,640
21266,640
21266,1441
21267,2761
21267,659
21267,659
21267,2841
21267,2932
21267,2932
21267,2932
21268,1088
21268,1088
21268,1088
21268,977
21268,977
21268,977
21268,3609
21268,3609
21268,3609
21269,2670
21269,2670
21269,2670
21269,399
21269,399
21269,399
21269,2087
21269,2087
21270,1288
21270,275
21270,275
21271,1322
21271,3889
21271,3889
21271,3889
21271,3148
21271,3148
21271,1610
21271,1610
21271,3242
21271,3242
21272,1452
21272,1452
21272,1452
21272,3881
21272,3881
21272,3881
21273,1797
21273,1797
21273,3036
21273,216
21273,216
21274,1224
21274,1224
21274,1224
21274,159
21274,2019
21274,2019
21274,42
21274,42
21274,42
21274,279
21274,279
21274,279
21275,1272
21275,1272
21275,1567
21275,157
21275,157
21275,157
21275,1101
21276,630
21276,2397
21276,2397
21276,2397
21277,827
21277,3705
21277,3705
21277,3705
21277,2585
21277,2585
21277,2585
21277,1231
21277,362
21277,362
21278,1593
21278,1593
21278,1593
21278,2056
21278,2056
21278,2056
21278,987
21278,3350
21279,735
21279,735
21279,1450
21279,1450
21279,1450
21280,3690
21280,3690
21280,2534
21280,2534
21280,1065
21280,3824
21280,912
21280,912
21280,912
21281,2985
21281,2506
21281,2506
21281,2506
21281,1946
21281,3265
21282,1887
21282,1887
21283,1916
21283,1916
21283,2134
21283,2134
21283,846
21284,873
21284,873
21284,873
21284,1377
21284,1377
21284,1377
21284,3494
21284,3494
21284,3494
21285,265
21285,2668
21286,1189
21286,1189
21286,1189
21286,3323
21286,3323
21286,898
21286,2104
21286,2104
21286,2104
21287,2129
21287,2282
21287,736
21287,736
21287,736
21287,573
21287,573
21287,1003
21287,1003
21287,1003
21288,3778
21288,3016
21288,3016
21288,3016
21289,1806
21289,1806
21289,1806
21289,1581
21289,1581
21289,929
21289,929
21289,3808
21289,3808
21289,1560
21289,1560
21289,1560
21290,3578
21290,3578
21290,3578
21291,2058
21291,3630
21291,3630
21292,2789
21292,2789
21292,2789
21292,956
21292,956
21292,2407
21292,2407
21293,3137
21293,3137
21293,2303
21293,2303
21293,3196
21293,3196
21294,3678
21294,3678
21294,3678
21294,1328
21294,1328
21294,1993
21294,3149
21294,3149
21295,2272
21295,2272
21295,3887
21295,2310
21295,2310
21295,2310
21296,1639
21296,1639
21296,1639
21296,2554
21296,3055
21296,3055
21297,119
21297,119
21297,119
21298,3475
21298,2719
21298,2719
21298,2719
21298,2406
21298,1445
21298,1445
21298,1445
21299,620
21299,620
21299,620
21299,2965
21299,305
21300,310
21300,310
21300,310
21300,2751
21300,881
21300,881
21300,881
21301,3052
21301,200
21301,200
21301,3159
21301,340
21301,2051
21301,2051
21301,2051
21302,915
21302,2880
21302,2880
21302,2880
21303,3703
21303,3703
21303,1273
21303,2765
21303,2765
21303,2765
21303,603
21303,3710
21304,1544
21304,1544
21304,1544
21304,2443
21304,2443
21304,2443
21304,3982
21304,3982
21304,3982
21304,813
21304,813
21304,2406
21304,2406
21304,2406
21305,2496
21305,1590
21305,1590
21305,1590
21305,3014
21305,3014
21305,3014
21305,1519
21305,880
21306,1419
21306,3282
21306,889
21306,2969
21306,2409
21306,2409
21307,2807
21307,2807
21307,2807
21307,3120
21307,1107
21307,1107
21307,1107
21308,2393
21308,2393
21308,2393
21309,1773
21309,1773
21309,1648
21309,1648
21309,2916
21309,2916
21309,3668
21310,360
21310,360
21310,1282
21310,1282
21310,1282
21311,556
21311,556
21311,556
21311,2264
21311,2264
21311,2264
21311,3228
21311,3228
21311,3454
21311,3454
21312,2300
21312,2886
21312,2886
21313,3879
21313,2362
21313,2362
21313,2362
21313,2133
21313,2133
21313,1038
21314,238
21314,2520
21314,2520
21314,2520
21315,3553
21315,3553
21315,980
21315,980
21315,975
21315,975
21316,2780
21316,2780
21316,1493
21316,1493
21316,3268
21316,724
21317,241
21317,241
21317,241
21317,462
21317,75
21318,3120
21318,3120
21318,3120
21318,958
21318,958
21318,1770
21318,750
21318,67
21318,67
21318,67
21319,600
21319,600
21319,2002
21319,2002
21319,829
21319,3900
21319,370
21319,370
21320,181
21320,181
21320,181
21320,26
21321,2210
21321,3148
21321,3148
21321,2655
21321,2655
21321,2655
21322,3954
21322,3954
21322,2961
21322,2961
21322,2961
21322,925
21322,3785
21322,1708
21323,563
21323,563
21323,563
21323,3078
21323,3078
21323,141
21323,141
21323,141
21324,1942
21324,1942
21324,1942
21324,3007
21324,3007
21324,3235
21324,3235
21325,1622
21325,1622
21325,2979
21326,1399
21326,1399
21326,1399
21326,3884
21326,3884
21326,3884
21327,1817
21327,1817
21327,2693
21327,2693
21327,2693
21328,3408
21328,1754
21328,1291
21328,1291
21328,1291
21328,3976
21328,3976
21328,2672
21329,3259
21329,2740
21329,3312
21330,3327
21330,3327
21330,3395
21330,3395
21330,3395
21330,3827
21331,2672
21331,2672
21331,1726
21331,1726
21331,953
21331,953
21331,953
21331,3394
21331,3394
21331,3394
21332,621
21332,621
21332,1186
21332,1186
21332,2174
21332,2174
21332,3984
21332,3984
21333,354
21333,354
21333,354
21333,2417
21334,731
21334,731
21334,731
21334,2156
21334,2156
21334,2156
21334,1021
21334,2749
21334,2749
21334,2749
21334,3725
21334,3725
21335,3653
21335,3653
21336,2359
21336,2359
21336,2359
21336,1946
21336,1946
21336,2709
21336,2709
21336,2709
21337,1951
21337,1951
21337,3062
21337,3062
21337,3062
21337,2957
21337,1609
21337,2383
21338,1267
21338,1267
21338,1267
21338,1864
21339,274
21339,1687
21339,1687
21339,1687
21339,2752
21339,2752
21339,271
21340,762
21340,762
21340,762
21341,242
21341,242
21341,242
21341,1444
21341,1444
21341,1444
21341,254
21341,254
21341,254
21341,2809
21341,2809
21341,2809
21342,1910
21342,1910
21342,2925
21342,191
21342,191
21342,191
21343,401
21343,401
21343,401
21343,2165
21344,3289
21344,3289
21344,3289
21344,1151
21344,1151
21344,89
21344,89
21344,89
21344,2614
21344,2614
21344,3526
21344,3526
21344,3526
21345,2689
21345,267
21345,267
21345,1963
21345,1963
21345,3911
21345,3911
21345,3911
21345,1986
21345,1986
21345,1986
21346,1540
21346,1540
21346,1540
21346,116
21346,3069
21346,3069
21346,1501
21346,1501
21346,598
21346,598
21347,2259
21347,2259
21347,1852
21347,1852
21347,3003
21347,3003
21347,146
21347,146
21347,146
21347,2226
21348,2427
21348,2427
21348,2427
21348,3841
21348,3841
21348,3841
21348,3394
21348,3394
21349,2759
21349,392
21349,392
21349,392
21349,2631
21350,2386
21350,2798
21351,1359
21351,3625
21351,3625
21351,3883
21351,3883
21351,3883
21351,3908
21351,3908
21351,342
21351,342
21352,2408
21352,2408
21352,3459
21352,3459
21352,3459
21352,3501
21352,3501
21352,3501
21352,1608
21352,3554
21353,3511
21353,3511
21353,1131
21353,1131
21353,1131
21354,465
21354,465
21354,988
21354,2853
21354,2853
21355,285
21355,1922
21355,1922
21356,419
21356,2564
21356,2564
21357,1748
21357,1748
21357,3479
21357,3479
21357,3757
21357,1736
21357,1736
21358,3367
21358,482
21358,482
21358,482
21359,1836
21359,3339
21359,3339
21359,2848
21359,3905
21359,3905
21359,3905
21360,2899
21360,2899
21360,2899
21360,3824
21360,185
21360,185
21361,2721
21361,410
21361,410
21361,410
21361,3088
21361,3088
21361,3088
21362,3930
21362,2612
21362,1788
21362,1788
21363,2014
21363,2014
21363,2014
21364,2628
21364,2047
21365,516
21365,516
21365,516
21366,3763
21366,3860
21366,3860
21366,3860
21367,1760
21367,1760
21367,1760
21367,2387
21367,2387
21367,2387
21367,2693
21367,2693
21367,1211
21368,3289
21368,3289
21369,1720
21369,1720
21369,1720
21370,2765
21370,2167
21370,2167
21371,1121
21371,1121
21371,1121
21371,3452
21371,3452
21372,399
21372,399
21373,3002
21373,3002
21373,2263
21373,2263
21374,1766
21374,2626
21374,2112
21374,2112
21374,2059
21374,2059
21375,3593
21375,3593
21375,3593
21375,1436
21375,1436
21375,1436
21375,434
21375,434
21375,434
21375,3628
21375,3628
21375,3628
21376,990
21376,2962
21376,2962
21376,2962
21377,940
21377,940
21377,3629
21377,1180
21377,1180
21377,1180
21377,598
21377,598
21377,598
21377,3326
21377,3326
21377,3326
21378,1215
21378,2366
21378,85
21378,85
21379,2382
21379,2382
21379,3096
21379,3096
21380,1752
21380,1752
21380,59
21380,59
21380,1928
21380,1928
21381,1059
21381,1059
21381,3383
21381,3383
21381,1735
21381,712
21381,712
21381,712
21381,719
21382,239
21382,239
21382,239
21383,3360
21383,3360
21383,1020
21383,1415
21383,1415
21383,1418
21383,2566
21384,3591
21384,3591
21384,3065
21384,2502
21384,2502
21384,2502
21385,1193
21385,1193
21385,1497
21385,1246
21385,1246
21385,132
21385,132
21385,132
21385,3164
21385,3164
21386,38
21386,38
21386,38
21386,2377
21386,1172
21386,3307
21386,1075
21387,82
21388,3922
21388,3922
21388,3922
21388,263
21388,278
21389,1419
21389,1419
21390,2867
21390,2867
21390,3312
21391,2097
21391,2097
21391,2097
21391,808
21392,258
21392,2297
21392,3049
21392,3049
21392,3049
21393,1445
21393,1445
21393,1445
21393,2749
21393,2749
21394,372
21395,3052
21395,3897
21395,3897
21395,3897
21396,202
21396,202
21396,248
21396,248
21396,1319
21397,1858
21397,2024
21397,3659
21397,3659
21397,1154
21397,1863
21397,1863
21398,2024
21398,170
21398,170
21399,749
21399,749
21399,749
21399,1371
21399,120
21399,120
21399,120
21399,1119
21400,2088
21400,3350
21400,633
21400,633
21401,2122
21401,2625
21402,376
21402,376
21402,376
21402,1680
21402,3389
21402,3389
21402,3389
21403,1116
21403,1116
21403,1116
21403,239
21403,239
21403,239
21403,3051
21403,3051
21403,300
21404,2075
21404,2075
21404,2075
21405,3665
21405,3665
21405,3665
21405,2230
21405,249
21405,249
21405,249
21405,2674
21406,2448
21406,2908
21406,2803
21406,2803
21406,2953
21406,175
21406,175
21407,3501
21408,1801
21408,1767
21408,1767
21408,1453
21408,1453
21408,1453
21409,1759
21409,3764
21409,3764
21409,3764
21409,2885
21409,3196
21409,3670
21409,3670
21410,3782
21410,1027
21410,1027
21411,329
21411,329
21411,3286
21411,3286
21411,3286
21411,178
21411,3523
21411,3523
21411,3523
21411,861
21411,861
21411,861
21412,1039
21412,1795
21412,75
21412,75
21412,75
21412,1738
21413,663
21413,663
21413,1651
21414,1761
21414,2662
21414,2662
21414,2662
21414,2138
21414,2138
21414,2138
21414,2886
21414,2886
21414,2886
21414,2773
21414,2773
21414,2773
21415,1697
21415,1697
21415,1458
21415,3973
21415,3973
21415,3973
21415,3336
21415,1204
21415,1204
21416,2332
21416,2332
21416,2697
21416,2697
21416,2697
21417,51
21417,51
21418,3463
21418,3463
21418,3463
21419,2599
21419,2599
21419,2158
21419,2158
21419,2158
21419,2174
21419,2174
21419,2610
21420,1913
21420,1913
21420,523
21421,3395
21421,3395
21421,3395
21422,3751
21422,3751
21422,3751
21422,3649
21422,3649
21422,2771
21422,2771
21423,1610
21423,1610
21423,1021
21423,1021
21423,1021
21423,1978
21423,1978
21423,2433
21423,2433
21423,2433
21423,3301
21423,3301
21424,2820
21424,2820
21424,1193
21424,1603
21424,918
21424,918
21424,918
21425,976
21425,2608
21425,2608
21425,1738
21425,1738
21425,1738
21425,1606
21425,1606
21426,1260
21426,1260
21426,2790
21426,1828
21426,1828
21427,251
21428,2735
21428,2735
21428,358
21428,358
21428,358
21428,1657
21428,1657
21428,1657
21429,2973
21429,2973
21429,2973
21430,8
21430,1525
21430,2556
21430,2556
21430,2556
21431,767
21431,767
21431,767
21431,1409
21431,2527
21431,2527
21431,3292
21431,1001
21432,3714
21432,3714
21432,3714
21432,866
21432,866
21433,1430
21433,1430
21433,1430
21433,1223
21433,3666
21433,3666
21433,1060
21433,1060
21434,3034
21434,3034
21434,2824
21434,3026
21434,3026
21434,2361
21434,1007
21434,1007
21434,1007
21435,1037
21435,1037
21435,3033
21435,1939
21435,1939
21435,29
21436,3942
21436,488
21436,488
21436,488
21436,2134
21436,2625
21436,2625
21436,2625
21436,1170
21436,1170
21437,3756
21437,3756
21437,366
21437,366
21437,366
21437,1606
21437,1606
21438,2392
21438,3971
21438,3971
21438,1533
21438,1533
21438,1533
21438,3272
21438,3272
21438,3272
21438,361
21438,361
21439,2824
21439,2824
21439,2824
21439,1664
21439,3867
21439,3709
21440,3278
21440,3278
21440,3278
21440,2148
21440,2148
21440,1771
21440,1771
21440,3790
21440,3790
21440,2380
21440,2380
21440,2380
21441,1609
21441,1609
21441,3389
21441,3389
21441,3389
21441,2409
21441,2409
21441,2409
21441,2695
21441,2884
21442,1913
21442,1913
21442,1913
21442,52
21442,688
21442,688
21442,424
21442,424
21442,424
21442,363
21442,363
21443,1319
21443,1319
21443,3749
21443,3749
21443,3749
21444,451
21444,451
21444,451
21444,291
21444,291
21444,291
21444,241
21444,479
21444,479
21444,2544
21445,680
21445,3829
21445,1496
21445,1496
21445,1496
21445,2902
21445,2902
21445,2902
21445,424
21445,424
21445,424
21446,3061
21446,3061
21446,3061
21446,3115
21446,3115
21446,3115
21446,3806
21446,2820
21446,2820
21446,2820
21446,803
21446,803
21446,803
21447,3076
21447,3076
21447,3076
21447,338
21447,1677
21448,3340
21448,3340
21448,3340
21448,1444
21448,219
21448,219
21448,219
21448,1298
21448,1298
21448,535
21448,535
21449,2144
21449,2144
21449,1928
21449,1928
21449,1200
21449,1200
21449,1200
21449,2503
21449,2503
21449,333
21449,333
21449,333
21450,1364
21450,1364
21450,1364
21450,2668
21451,2144
21451,2144
21451,1392
21451,1392
21451,3479
21451,3479
21451,3479
21451,450
21451,2113
21452,3241
21452,3241
21452,744
21452,744
21452,424
21453,3875
21453,3875
21453,3657
21453,3657
21453,3179
21453,3179
21453,3179
21454,2437
21454,2437
21454,1043
21454,1582
21454,2160
21454,2160
21454,3191
21454,3191
21455,1526
21455,1526
21455,1526
21455,3876
21455,1248
21455,1248
21455,1248
21455,1173
21455,1173
21455,1173
21455,1
21455,1
21455,1
21456,3331
21456,3331
21456,3331
21457,1915
21457,1915
21457,1915
21457,3968
21457,98
21457,98
21457,98
21457,2584
21457,2584
21457,2584
21458,2083
21458,2083
21458,2493
21458,2493
21458,2493
21458,288
21458,288
21458,288
21458,1228
21458,484
21458,484
21458,484
21459,3646
21460,1629
21460,3757
21460,1938
21460,2739
21460,2739
21460,2739
21460,3775
21460,3775
21461,2384
21461,2384
21461,2384
21461,1815
21461,1815
21461,1815
21461,2090
21461,2090
21461,2090
21461,2568
21461,2568
21461,2568
21462,1335
21463,1267
21463,2770
21463,2770
21463,2770
21463,401
21464,1457
21464,1457
21464,1737
21464,1737
21464,2488
21464,2488
21464,2488
21465,3580
21465,3580
21465,3580
21465,2313
21465,2313
21465,2313
21465,818
21465,818
21465,3290
21465,3290
21466,1028
21467,1467
21467,1467
21467,1801
21467,3664
21468,742
21468,742
21468,742
21468,2918
21468,3109
21468,3109
21468,3109
21469,3748
21469,3386
21469,1578
21469,1578
21469,1250
21469,1250
21469,1250
21469,493
21469,493
21470,2099
21470,2099
21470,2099
21470,3677
21470,967
21470,967
21470,3364
21470,3364
21470,3364
21471,3529
21471,3529
21472,140
21472,140
21472,140
21472,2164
21472,2373
21472,2373
21472,2373
21473,2700
21474,3250
21474,2505
21474,2505
21474,510
21474,510
21475,2013
21475,2013
21476,703
21476,703
21476,703
21476,2144
21476,3555
21476,3555
21477,1565
21477,1565
21477,2357
21477,2357
21477,2357
21477,112
21477,112
21478,3588
21479,1008
21479,1008
21479,1008
21480,1246
21480,1246
21480,1246
21480,422
21480,422
21480,1057
21480,1057
21480,410
21480,777
21481,684
21481,684
21481,684
21481,3425
21481,389
21481,389
21481,525
21481,525
21481,525
21482,460
21482,460
21482,460
21482,866
21482,866
21483,3624
21483,3624
21483,3624
21483,3378
21483,3378
21483,419
21483,419
21483,419
21483,875
21483,2195
21483,2195
21484,2909
21484,2909
21484,2909
21484,2264
21484,628
21484,628
21484,628
21485,2378
21485,2378
21485,3485
21485,3485
21486,1991
21486,3710
21486,3710
21486,1949
21486,1949
21486,2806
21486,2806
21486,2806
21487,25
21487,25
21487,1292
21487,1292
21487,2803
21487,2803
21487,2803
21487,2640
21488,3515
21488,3515
21488,393
21488,3885
21488,1108
21489,942
21490,2418
21490,2175
21490,3566
21490,3566
21490,3566
21490,1137
21490,1137
21490,1137
21491,256
21491,256
21491,256
21491,2227
21491,2227
21491,2227
21492,682
21492,682
21492,1010
21493,1770
21493,1770
21493,1514
21493,1049
21493,3549
21493,3549
21493,3549
21493,738
21494,1424
21494,1424
21494,731
21494,602
21494,602
21494,602
21494,3805
21494,3805
21495,1638
21495,2998
21495,2998
21495,2998
21496,3291
21496,1686
21496,1686
21496,1460
21496,1460
21496,3928
21497,1150
21497,1150
21497,1150
21497,3465
21497,3465
21497,3551
21497,3551
21497,371
21497,371
21497,1569
21497,1569
21497,1569
21498,2115
21498,2115
21498,2115
21498,1406
21498,1595
21498,2043
21498,2043
21499,736
21499,3476
21499,2442
21499,3944
21499,3944
21499,3944
21500,3851
21500,1596
21500,1596
21500,3034
21500,3034
21500,3034
21501,3023
21501,3023
21501,660
21501,1995
21501,1995
21501,1995
21501,3270
21501,535
21501,535
21502,2495
21503,1793
21503,1793
21503,1793
21503,3055
21503,3862
21503,957
21503,957
21503,957
21504,3268
21504,3268
21504,3268
21504,958
21504,958
21505,298
21505,298
21505,298
21506,974
21506,974
21506,974
21506,1849
21506,249
21506,249
21506,2342
21506,2342
21507,2277
21507,1852
21507,1852
21507,2
21507,2
21507,2
21507,1908
21508,3213
21508,3213
21508,498
21508,498
21508,498
21508,3487
21508,2517
21508,3782
21508,3782
21509,2259
21509,2259
21509,2259
21509,1308
21509,1308
21509,381
21509,381
21509,381
21509,3778
21509,3140
21509,3140
21509,3140
21510,2762
21510,1663
21510,1663
21511,2170
21511,2170
21511,382
21511,382
21511,382
21511,2477
21511,2477
21511,2477
21511,3574
21511,650
21511,650
21512,414
21512,1161
21512,1594
21512,1594
21512,1594
21512,1973
21512,1973
21512,1973
21513,3533
21513,3533
21513,3533
21514,2221
21514,2221
21515,3862
21515,3862
21515,3214
21515,3214
21516,2798
21516,2798
21516,2938
21517,3390
21517,971
21517,2196
21517,2196
21517,2196
21518,857
21518,202
21518,1694
21518,1694
21518,1694
21518,234
21518,234
21518,234
21519,2642
21520,117
21520,117
21520,117
21520,3655
21520,3655
21520,3297
21520,3297
21520,1363
21520,1363
21520,1704
21520,1704
21520,1704
21521,2726
21521,2726
21521,1364
21521,1364
21521,1364
21521,2511
21521,2511
21521,2511
21522,980
21522,980
21522,3434
21522,3434
21522,2770
21522,2770
21522,2770
21522,3171
21522,3171
21522,3171
21522,3945
21523,825
21523,2482
21523,2305
21523,2305
21523,2094
21523,2094
21523,2094
21524,118
21524,118
21524,118
21524,1587
21524,1587
21524,2110
21525,876
21525,876
21525,876
21525,1937
21525,1937
21525,3588
21525,3588
21525,3743
21526,65
21526,1912
21526,1912
21526,1912
21526,3595
21526,3595
21526,3923
21526,3810
21527,3104
21528,3909
21528,2035
21528,2035
21528,1185
21528,796
21528,796
21528,796
21529,2051
21529,505
21529,2705
21529,2705
21530,3665
21530,3665
21530,3665
21531,3823
21531,3108
21531,1570
21531,1570
21531,1570
21532,1859
21532,1859
21532,1859
21532,321
21532,321
21532,321
21532,265
21532,265
21532,265
21532,1375
21532,1375
21532,2938
21532,2938
21532,2938
21533,60
21533,60
21533,60
21533,3025
21533,3025
21533,3025
21533,883
21534,2568
21534,712
21534,712
21534,3359
21534,3359
21535,319
21535,319
21536,3702
21536,3702
21536,413
21536,2411
21536,2411
21536,2411
21536,1764
21536,1764
21536,78
21536,78
21537,2332
21537,2332
21537,2332
21537,2210
21537,3371
21537,3371
21537,3371
21538,2579
21538,2579
21538,1431
21538,1431
21538,1431
21538,3031
21538,1873
21538,1873
21538,1897
21538,1897
21539,3355
21539,3355
21539,3355
21539,823
21539,823
21539,3078
21539,2957
21539,3647
21539,3647
21539,3647
21540,3253
21540,3253
21540,3253
21540,2615
21540,2615
21540,2615
21540,2368
21540,2368
21540,2368
21540,2412
21540,2412
21541,1709
21541,1709
21541,2120
21541,2120
21541,255
21541,255
21541,255
21542,3630
21542,1
21542,1
21542,1
21542,731
21542,731
21542,731
21542,3584
21542,3584
21543,199
21543,199
21543,199
21543,3284
21543,1319
21543,1319
21543,1319
21544,2765
21544,2765
21545,2542
21545,2542
21545,2542
21545,25
21545,25
21545,25
21545,1726
21545,1726
21546,1868
21546,1868
21546,3020
21546,134
21546,1996
21547,1367
21547,3008
21547,3008
21547,3008
21548,1190
21548,1190
21548,3374
21548,3374
21548,3374
21548,2541
21549,3799
21549,3799
21549,3799
21550,3107
21550,3107
21550,957
21550,1811
21550,1811
21550,1811
21550,1498
21550,1498
21550,1498
21551,203
21551,203
21551,203
21551,525
21551,525
21551,525
21552,3134
21552,3134
21552,3134
21552,2075
21553,306
21553,306
21553,306
21553,3347
21553,3347
21553,2894
21553,2894
21553,2894
21554,2174
21554,1770
21554,1770
21554,818
21554,818
21554,3956
21555,590
21555,590
21555,590
21556,1150
21556,3976
21556,3976
21556,3976
21556,1356
21556,1356
21557,454
21557,454
21557,394
21557,394
21557,394
21557,2337
21557,3531
21557,3531
21557,3202
21558,2726
21558,2726
21558,3103
21558,3118
21558,3118
21558,1838
21558,3338
21558,3338
21558,3338
21559,2486
21559,2486
21559,537
21559,537
21559,537
21560,3049
21560,3049
21560,3049
21560,580
21560,580
21560,3757
21560,3530
21560,3530
21561,1539
21561,1366
21561,1366
21561,1366
21561,112
21561,2212
21562,3841
21562,2304
21562,660
21562,660
21562,2409
21562,2409
21562,2409
21562,2424
21563,1456
21563,3292
21563,1610
21563,1563
21563,1563
21564,2256
21564,1780
21564,1780
21564,1780
21564,1849
21564,1046
21564,1046
21564,1046
21564,76
21564,76
21565,1009
21565,1009
21566,2210
21566,2210
21567,339
21568,411
21568,411
21568,411
21568,3734
21569,183
21569,183
21569,2837
21569,2837
21569,2837
21570,246
21570,1749
21570,591
21570,591
21570,591
21571,1718
21571,1718
21571,2512
21571,3897
21571,3897
21572,3393
21572,384
21572,3705
21572,3705
21572,3705
21572,1890
21572,1890
21573,2555
21573,2555
21574,2680
21574,2680
21574,2680
21575,3526
21576,3275
21576,3275
21577,524
21577,3213
21577,3892
21577,3892
21577,3892
21578,3081
21578,1616
21578,1616
21578,1616
21578,3390
21578,1441
21578,1441
21578,1441
21578,718
21579,3420
21579,3420
21579,3420
21579,2001
21579,2001
21579,2001
21580,274
21581,1512
21581,1512
21581,736
21581,736
21581,736
21581,1743
21581,1105
21582,726
21582,726
21582,726
21582,3504
21582,3504
21582,3504
21582,2264
21583,3170
21583,561
21583,3021
21583,3021
21583,3021
21583,3916
21584,1930
21584,1930
21584,3523
21584,3523
21584,2097
21584,2097
21584,2097
21585,3758
21585,3414
21585,3414
21586,102
21586,102
21586,144
21586,144
21586,144
21587,3438
21587,3438
21587,3916
21587,3916
21587,3916
21588,2227
21588,2227
21589,1431
21589,1431
21589,1431
21589,3391
21589,3391
21589,3977
21589,3977
21589,3977
21589,1360
21589,1360
21589,1360
21590,3567
21590,3567
21590,3567
21590,2379
21590,2379
21591,130
21591,130
21591,130
21592,605
21592,605
21592,3676
21592,3676
21592,3676
21592,1548
21592,1548
21592,1548
21593,303
21593,303
21593,303
21593,3758
21593,3758
21593,3503
21593,3503
21594,2055
21594,1181
21594,3586
21594,3586
21595,2283
21595,2283
21595,2283
21596,476
21596,476
21596,476
21596,2220
21596,3078
21596,3078
21597,3978
21597,3978
21597,3978
21597,822
21597,1473
21598,80
21598,233
21598,233
21598,233
21598,2754
21599,2436
21599,2436
21599,2436
21600,3005
21600,3005
21601,653
21601,3913
21601,3913
21601,3913
21601,405
21601,405
21601,2967
21601,2967
21601,2967
21601,3319
21601,3319
21601,3319
21602,3408
21602,3408
21602,100
21602,100
21602,891
21603,1107
21603,1107
21603,1107
21604,3673
21604,3673
21604,2533
21604,2533
21605,298
21605,2890
21605,2890
21606,2911
21606,2911
21606,1876
21606,3486
21606,3486
21606,3486
21607,3124
21607,3124
21607,667
21607,667
21607,3705
21607,3705
21607,3705
21607,286
21607,286
21607,197
21608,2553
21608,2553
21608,3048
21608,3048
21608,3048
21608,947
21608,947
21608,457
21608,457
21609,3358
21609,3350
21609,3350
21609,3624
21609,3624
21609,3624
21609,3431
21609,3431
21610,2753
21610,3856
21611,11
21611,2189
21611,2189
21611,2189
21611,2049
21611,2049
21611,2049
21612,3443
21612,3443
21612,758
21612,758
21612,758
21612,3720
21613,3225
21613,3225
21613,2643
21613,2643
21614,1374
21614,1374
21614,1374
21614,2660
21614,2660
21614,2660
21614,385
21614,385
21614,2401
21614,826
21615,251
21615,2043
21615,2043
21615,2043
21616,954
21616,2664
21616,2664
21616,2303
21616,2164
21616,2164
21617,1855
21617,1855
21617,3215
21617,2305
21618,277
21618,1450
21618,597
21618,597
21618,597
21619,980
21619,980
21619,980
21619,3655
21619,3655
21619,3655
21619,2710
21619,2710
21619,2710
21619,1218
21619,1218
21619,1218
21620,1729
21620,1040
21620,19
21620,19
21621,1835
21621,1421
21621,1421
21621,1421
21621,3745
21621,3745
21621,3745
21622,3207
21622,3207
21622,2374
21622,2374
21622,3810
21622,3810
21622,2776
21622,1910
21622,1910
21622,1910
21623,3177
21623,3177
21623,2769
21623,2769
21623,2769
21623,1077
21623,1077
21624,2746
21624,2877
21624,3418
21624,3418
21624,2981
21624,2981
21624,1541
21625,2707
21625,2707
21625,3914
21626,2684
21626,2684
21626,2684
21626,1902
21626,1902
21626,1902
21626,761
21626,761
21626,634
21626,1512
21627,2898
21627,2898
21628,2304
21628,2304
21629,1293
21629,3293
21629,130
21629,130
21629,130
21629,2592
21629,2592
21629,2592
21630,22
21630,3375
21630,3375
21630,3674
21630,3674
21630,3674
21630,612
21630,612
21630,612
21630,1096
21631,3960
21631,3960
21631,3960
21631,1446
21631,1446
21631,480
21631,264
21631,2041
21631,2041
21631,2041
21632,989
21632,989
21632,989
21632,750
21632,750
21632,750
21633,1265
21633,1265
21633,1265
21633,3449
21633,3449
21633,3449
21634,121
21635,3781
21635,3781
21635,3781
21635,1472
21635,1472
21635,2088
21635,2088
21635,2088
21636,1692
21636,1692
21636,2621
21636,2621
21636,2499
21636,2499
21637,725
21637,3685
21637,1835
21637,1835
21637,1835
21637,2103
21637,2103
21637,2103
21637,2140
21637,2140
21638,2365
21638,2365
21638,2365
21638,2632
21638,1752
21638,2845
21638,2845
21638,1764
21638,1764
21639,2099
21640,292
21640,292
21640,1305
21640,2969
21640,2969
21640,3528
21640,3528
21640,3528
21641,2869
21641,2869
21641,1184
21641,1184
21641,1184
21641,2073
21641,2073
21641,1606
21641,1606
21642,1939
21642,1070
21642,1070
21642,1070
21642,764
21642,764
21642,764
21642,2539
21642,844
21642,844
21643,1093
21643,1093
21643,1093
21643,938
21643,938
21643,938
21643,2381
21643,2381
21643,2381
21644,311
21645,3825
21646,245
21646,245
21646,2920
21646,2920
21646,2920
21646,1171
21646,1171
21646,2364
21647,715
21647,3547
21647,3547
21647,3547
21647,1714
21648,3364
21648,3364
21648,3364
21648,354
21648,354
21648,74
21648,74
21648,74
21648,1626
21648,1626
21648,844
21649,959
21649,959
21649,959
21649,1780
21649,2189
21649,2189
21649,3913
21649,2882
21649,2882
21650,2222
21650,2222
21650,3379
21650,3658
21650,3658
21650,2941
21650,2941
21650,603
21650,603
21650,603
21651,3015
21651,3015
21651,3837
21652,3692
21652,944
21652,3368
21653,3098
21653,3762
21653,3762
21653,268
21654,1852
21654,1852
21654,3920
21654,3920
21654,3920
21655,2511
21655,2511
21656,1565
21656,1565
21656,347
21656,17
21656,17
21656,3984
21656,3984
21657,560
